ticket,PosixTime,author,newvalue
45,1309286744,cs,"Replying to [comment:3 sthibaul]:
> Could you check whether the behaviour with the attached patch matches your expectation? (without --whole-system option, adding support for --whole-system is another matter)

The patch appears to simply the code to loop:
{{{
(gdb) break 144
Breakpoint 1 at 0x4000000000002bf2: file hwloc-ps.c, line 144.
(gdb) run
Starting program: /usr/local/bin/hwloc-ps 

Breakpoint 1, main (argc=1, argv=0x60000fffffffb1a8) at hwloc-ps.c:144
144             if (obj) {
(gdb) next
145               hwloc_obj_type_snprintf(type, sizeof(type), obj, 1);
(gdb) 
146               idx = logical ? obj->logical_index : obj->os_index;
(gdb) 
147               if (idx == (unsigned) -1)
(gdb) 
150                 printf(""%s%s:%u"", first ? """" : "" "", type, idx);
(gdb) 
151               hwloc_bitmap_andnot(remaining, remaining, obj->cpuset);
(gdb) print type
$1 = ""Machine\000\000À\002\000\000\000\000 Ð¬ÿÿÿ\017\000`"", '\0' <repeats 24 times>, ""(\f\000\000\000\000\000 ¸ï\003\000\000\000\000 ""
(gdb) print idx
$2 = 0
(gdb) print remaining
$3 = 0x6000000000009da0
(gdb) print *remaining
$4 = {ulongs_count = 1, ulongs_allocated = 8, ulongs = 0x600000000000b120, 
  infinite = 0}
(gdb) print obj->cpuset
$5 = 0x60000000000092f0
(gdb) print *obj->cpuset
$6 = {ulongs_count = 1, ulongs_allocated = 8, ulongs = 0x6000000000009310, 
  infinite = 0}
(gdb) next
152               first = 0;
(gdb) 
140           while (!hwloc_bitmap_iszero(remaining)) {
(gdb) print remaining
$7 = 0x6000000000009da0
(gdb) print *remaining
$8 = {ulongs_count = 1, ulongs_allocated = 8, ulongs = 0x600000000000b120, 
  infinite = 0}
(gdb) next
143             hwloc_obj_t obj = hwloc_get_first_largest_obj_inside_cpuset(topology, remaining);
(gdb) print topology
$9 = 0x6000000000008010
(gdb) print *topology
$10 = {nb_levels = 3, next_group_depth = 0, level_nbobjects = {1, 2, 1, 
    0 <repeats 125 times>}, levels = {0x60000000000090d0, 0x600000000000ab70, 
    0x600000000000acc0, 0x0 <repeats 125 times>}, flags = 0, type_depth = {0, 
    0, 1, -1, -1, -1, 2, -1, -1}, ignored_types = {HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_KEEP_STRUCTURE, HWLOC_IGNORE_TYPE_NEVER}, 
  is_thissystem = 1, is_loaded = 1, pid = 0, 
  set_thisproc_cpubind = 0x200000000003ca38 <local+7656>, 
  get_thisproc_cpubind = 0x200000000003c868 <local+7192>, 
  set_thisthread_cpubind = 0x200000000003c878 <local+7208>, 
  get_thisthread_cpubind = 0x200000000003c888 <local+7224>, 
  set_proc_cpubind = 0x200000000003ca28 <local+7640>, 
  get_proc_cpubind = 0x200000000003c858 <local+7176>, set_thread_cpubind = 0, 
  get_thread_cpubind = 0, 
  get_thisproc_last_cpu_location = 0x200000000003c8a8 <local+7256>, 
  get_thisthread_last_cpu_location = 0x200000000003c8b8 <local+7272>, 
  get_proc_last_cpu_location = 0x200000000003ca58 <local+7688>, 
  set_thisproc_membind = 0, get_thisproc_membind = 0, 
  set_thisthread_membind = 0x200000000003c8e8 <local+7320>, 
  get_thisthread_membind = 0x200000000003c8f8 <local+7336>, 
  set_proc_membind = 0, get_proc_membind = 0, 
  set_area_membind = 0x200000000003c8c8 <local+7288>, get_area_membind = 0, 
  alloc = 0x200000000003c828 <local+7128>, 
  alloc_membind = 0x200000000003c8d8 <local+7304>, 
  free_membind = 0x200000000003c808 <local+7096>, support = {
    discovery = 0x6000000000009070, cpubind = 0x6000000000009090, 
    membind = 0x60000000000090b0}, os_distances = {{nbobjs = 0, indexes = 0x0, 
      objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 2, indexes = 0x6000000000009700, 
      objs = 0x60000000000096c0, distances = 0x60000000000096e0}, {nbobjs = 0, 
      indexes = 0x0, objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, 
      objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}}, backend_type = HWLOC_BACKEND_SYSFS, backend_params = {
    sysfs = {root_path = 0x0, root_fd = -1}, synthetic = {arity = {0, 0, 
        4294967295, 0 <repeats 125 times>}, type = {
        HWLOC_OBJ_SYSTEM <repeats 128 times>}, id = {0 <repeats 128 times>}, 
      depth = {0 <repeats 128 times>}}}}
(gdb) next

Breakpoint 1, main (argc=1, argv=0x60000fffffffb1a8) at hwloc-ps.c:144
144             if (obj) {
(gdb) print obj
$11 = 0x0
(gdb) next
140           while (!hwloc_bitmap_iszero(remaining)) {
(gdb) print remaining
$12 = 0x6000000000009da0
(gdb) print *remaining
$13 = {ulongs_count = 1, ulongs_allocated = 8, ulongs = 0x600000000000b120, 
  infinite = 0}
(gdb) next
143             hwloc_obj_t obj = hwloc_get_first_largest_obj_inside_cpuset(topology, remaining);
(gdb) print *topology
$14 = {nb_levels = 3, next_group_depth = 0, level_nbobjects = {1, 2, 1, 
    0 <repeats 125 times>}, levels = {0x60000000000090d0, 0x600000000000ab70, 
    0x600000000000acc0, 0x0 <repeats 125 times>}, flags = 0, type_depth = {0, 
    0, 1, -1, -1, -1, 2, -1, -1}, ignored_types = {HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, HWLOC_IGNORE_TYPE_NEVER, 
    HWLOC_IGNORE_TYPE_KEEP_STRUCTURE, HWLOC_IGNORE_TYPE_NEVER}, 
  is_thissystem = 1, is_loaded = 1, pid = 0, 
  set_thisproc_cpubind = 0x200000000003ca38 <local+7656>, 
  get_thisproc_cpubind = 0x200000000003c868 <local+7192>, 
  set_thisthread_cpubind = 0x200000000003c878 <local+7208>, 
  get_thisthread_cpubind = 0x200000000003c888 <local+7224>, 
  set_proc_cpubind = 0x200000000003ca28 <local+7640>, 
  get_proc_cpubind = 0x200000000003c858 <local+7176>, set_thread_cpubind = 0, 
  get_thread_cpubind = 0, 
  get_thisproc_last_cpu_location = 0x200000000003c8a8 <local+7256>, 
  get_thisthread_last_cpu_location = 0x200000000003c8b8 <local+7272>, 
  get_proc_last_cpu_location = 0x200000000003ca58 <local+7688>, 
  set_thisproc_membind = 0, get_thisproc_membind = 0, 
  set_thisthread_membind = 0x200000000003c8e8 <local+7320>, 
  get_thisthread_membind = 0x200000000003c8f8 <local+7336>, 
  set_proc_membind = 0, get_proc_membind = 0, 
  set_area_membind = 0x200000000003c8c8 <local+7288>, get_area_membind = 0, 
  alloc = 0x200000000003c828 <local+7128>, 
  alloc_membind = 0x200000000003c8d8 <local+7304>, 
  free_membind = 0x200000000003c808 <local+7096>, support = {
    discovery = 0x6000000000009070, cpubind = 0x6000000000009090, 
    membind = 0x60000000000090b0}, os_distances = {{nbobjs = 0, indexes = 0x0, 
      objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 2, indexes = 0x6000000000009700, 
      objs = 0x60000000000096c0, distances = 0x60000000000096e0}, {nbobjs = 0, 
      indexes = 0x0, objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, 
      objs = 0x0, distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}, {nbobjs = 0, indexes = 0x0, objs = 0x0, 
      distances = 0x0}}, backend_type = HWLOC_BACKEND_SYSFS, backend_params = {
    sysfs = {root_path = 0x0, root_fd = -1}, synthetic = {arity = {0, 0, 
        4294967295, 0 <repeats 125 times>}, type = {
        HWLOC_OBJ_SYSTEM <repeats 128 times>}, id = {0 <repeats 128 times>}, 
      depth = {0 <repeats 128 times>}}}}
(gdb) print *remaining
$15 = {ulongs_count = 1, ulongs_allocated = 8, ulongs = 0x600000000000b120, 
  infinite = 0}
(gdb) next

Breakpoint 1, main (argc=1, argv=0x60000fffffffb1a8) at hwloc-ps.c:144
144             if (obj) {
(gdb) print obj
$16 = 0x0
(gdb) next
140           while (!hwloc_bitmap_iszero(remaining)) {
(gdb) next
143             hwloc_obj_t obj = hwloc_get_first_largest_obj_inside_cpuset(topology, remaining);
...
}}}
"
45,1309327844,bgoglin,"The while loop cannot terminate because this process is bound (at least partially) outside of the cpuset. We need a break when obj is NULL, and we need to decide what to display with these processes. Two solutions:
* restrict the process binding to its intersection with the current topology before displaying anything and ignore the process if the intersection is NULL
* when displaying objects (without -c), append a special object string such as ""outside"" when part of the binding is outside of the current topology (could be the case only when -a is given)
"
45,1309780698,bgoglin,"(In [3537]) Fix crash in hwloc-ps (and improve lstopo --ps) when running inside a Linux cpuset
and showing processes from other cpusets.

Restrict the process binding to the currently available topology.
If people want to see process bindings outside of the current administrative
restriction, they should use --whole-system.

Thanks to ""cs"" trac user (don't know how to get his real name).

This commit fixes #45

"
45,1309788501,bgoglin,"(In [3540]) Backport trunk commit r3537 into v1.2 branch:
* Fix crash in hwloc-ps (and improve lstopo --ps) when running inside a Linux cpuset
  and showing processes from other cpusets.
  Restrict the process binding to the currently available topology.
  If people want to see process bindings outside of the current administrative
  restriction, they should use --whole-system (available in v1.3+).
  Thanks to Carl Smith for reporting the problem.
  This commit fixes #45.

"
46,1313824232,bgoglin,Won't make it to v1.3
46,1314090065,bgoglin,"(In [3648]) Implement get_area_membind() on Linux.

It uses get_mempolicy() for each virtual page in the area
and combines their results, so it may be a bit slow.

Requested Alfredo Buttari.

This commit fixes #46.

"
48,1332420811,sthibaul,"Mmm, I don't see any ground issue for distance matrices in multinode hierarchies, actually. Provided that distance matrices are recorded at the machine level and not above, cpusets/nodesets have meaning, and are actually preserved on assembly (Of course, people must not use them without taking care of what machine they refer to), so the distance matrices can be relative to these.

That being said, machineset bitmaps can probably be a good idea. People can provide the ID on assembly, and we update machine bitmaps.

Now, we may want distance matrices above machine levels, which would aggregate the inner and outer distances. I'd say we could use two-indirection matrices, e.g.

get_global_latency(topology, logical_machine1, logical_node1, logical_machine2, logical_node2) {
  struct dist *distance = distances = root->global_distances[...]
  struct dist *local_distance = distance->latency[logical_machine1*distance->nbobjs+logical_machine2];
  return local_distance->latency[logical_node1*local_distance->nbobjs+logical_node2];
}

With a lot of machines, that can however makes very huge tables. There might be potential for the first level to point several times at the same second-level tables, however, for each kind of machine-machine connection."
48,1332492889,bgoglin,"People *want* matrices *above* the machine level to get network latencies. And they indeed would rather have hierarchical matrices, one between machines, one inside each machines (at the numa level) and distances inside sockets.

The main problem for the ""above machine"" case is the current implementation relying deeply on cpusets/nodesets to (rechecked the code, shouldn't miss anything):
* find the ""matrix-root"" object where the matrix should be inserted
* insert this ""matrix-root"" object if it doesn't exist (needed when Linux cgroup make the topology asymmetrical, or when we have partial matrices)
* insert group objects by cpuset/nodeset while grouping

I think machineset would solve all of these.
"
48,1378842540,bgoglin,"(In [5798]) core: don't duplicate distances when duplicating objects

These distances are recreated at the end of the build
(except in custom topologies because multinode distance
 matrices are not well supported. Refs #48)."
49,1319405113,sthibaul,(In [3948]) Draw network lines as soon as the parent does not have a cpuset. This closes #49.
50,1321880406,bgoglin,update
50,1326971831,DooMMasteR,(unrelated comment moved to ticket #62)
50,1326975278,sthibaul,(reply to unrelated comment#3)
50,1331372231,bgoglin,"(In [4363]) Branch for adding instruction cache support

Refs #50

"
50,1331407576,bgoglin,"(In [4364]) Add a cache type attribute.
Make it Unified in most existing cases (with FIXME), and Data when we're sure.
Don't use Instruction yet.
When printing verbose attributes, print Lxi or Lxd instead of Lx, except for Unified caches.

Refs #50."
50,1331407613,bgoglin,"(In [4365]) Add a topology flag to enable instruction caches

This will avoid breaking existing applications (otherwise we'd
add additional cache levels with same depth but a different type).

Refs #50."
50,1331407638,bgoglin,"(In [4366]) Enable instruction cache support in Linux sysfs backend

Refs #50."
50,1331904024,bgoglin,"icache branch merged in trunk in commit r4405, we now have icache support, closing this."
51,1319431959,bgoglin,"(In [3949]) Set level pointers to NULL in topology_clear() to ease debugging.

This commit fixes #51.

"
52,1319737555,bgoglin,"Did you try both v1.3 and latest trunk?
Can you attach your config.log?
thanks."
52,1319737764,sthibaul,"Please try the trunk, I have fixed an issue with pkg-config in revision
3946. It will be in 1.3.1.
"
52,1319744755,wkosters,trunk with ./configure works. I would like to be able to run with PCI on Cray Linux Environment (CLE) on both service and compute nodes.
52,1319746489,bgoglin,"configure works fine, but does everything else works fine as well? Or do you have some problems with CLE ?
"
52,1320139705,bgoglin,"I am going to assume that this bug is fixed for you and close this bug. If you have any other problem with CLE, please open another bug or complain on the hwloc-devel mailing list.
Thanks."
53,1327754131,bgoglin,There are 5 students working on this in Bordeaux as part of their programming project.
54,1322646522,eile,"nvidia-settings can query all this information (see GPU panel). Afaik it uses the NV-Control extension.
"
54,1322646870,bgoglin,Do you want something nvidia specific ou do you want something for any OpenCL or OpenGL device ?
54,1322647258,eile,"nVidia-specific is good enough since it is available *now*. I would guess there is a similar extension from AMD.

In an ideal world I want something generic, but by the time we get the XOrg guys to support this and have all distributions updated it will be too late."
54,1322651106,eile,Sorry - wrong bug :(
54,1332105765,bgoglin,"Looks like the NVIDIA-specific part of this is being worked on at
  https://github.com/marwan-abdellah/HWLOC
I talked to the author, he's willing to contribute some code to hwloc.
Brice
"
54,1362573230,bgoglin,"(In [5358]) Merge the GL branch into trunk

I am not merging with svn merge because the history is horrible.

This adds GPU OS devices such as "":0.0"" for each NVIDIA display,
using the NVIDIA X-CONTROL X11 extension through the NVCtrl library.
It may later be extended to windows with WGL_NV_gpu_affinity and
WGL_AMD_gpu_association, or to OS X with CGL renderer IDs.
(that's why it's called GL and not just X11 display).

We also have a hwloc/gl.h to convert between :X.Y (string or pair)
and OS device objects.

This commit fixes #54.

Thanks to Marwan Abdellah and Stefan Eilemann (Blue Brain Project, EPFL)
for requesting, writing and testing some code."
55,1323241433,bgoglin,"I don't have anything against your patch but I'd rather have Jeff look at it first.

About the pkg.m4 fork, if I remember correctly:
* We had to bundle pkg.m4 inside hwloc so that people could run autogen.sh even without pkg-config non-installed (or with an old/non-working pkg-config installed).
* We had to ""fork"" it because hwloc can be embedded in other software. If this other software also uses pkg-config, its m4 macros would conflict with ours unless we rename ours."
55,1323244957,bgoglin,"Additionally, we honor PKG_CONFIG_PATH but we don't have any HWLOC_PKG_CONFIG_PATH. This looks inconsistent, we should honor both here too."
55,1323297125,binki,"In response to your points about having the pkg.m4 fork,

If you make the following change, then pkg.m4 will get shipped with hwloc's dist tarball. This would enable people who patch up hwloc to run ./autogen.sh successfully (assuming they have autoconf and automake installed -- at which point they probably have pkg-config installed anyways). This doesn't help people checking out the subversion repository, but if you're checking out with subversion you might be expected to have pkg-config installed anyways.

{{{
--- Makefile.am (revision 4020)
+++ Makefile.am (working copy)
@@ -8 +8 @@
-ACLOCAL_AMFLAGS = -I ./config
+ACLOCAL_AMFLAGS = -I ./config --install
}}}

I don't understand how you'd embed hwloc into another project in such a way as to make pkg.m4 macros conflict, so I can't speak to that concern.
"
55,1323306316,jsquyres,"Replying to [ticket:55 binki]:

> hwloc should respect PKG_CONFIG so that in build environments where PKG_CONFIG is defined, it will respect that variable definition. hwloc shouldn't be a special case where packagers also need to define HWLOC_PKG_CONFIG.

Agreed - we should respect PKG_CONFIG if it is set.

Many thanks for your patch -- I have a few questions, though:

 1. Why did you remove the ? on line 35?
 1. If we're going to honor PKG_CONFIG, do you think that it should also be a precious variable (i.e., set via AC_ARG_VAR)?

The intent would be that if HWLOC_PKG_CONFIG is set, it overrides PKG_CONFIG (which is exactly as you did it).  This is so that if hwloc is embedded in a larger project (to include hwloc's macros), the developer could set a hwloc-specific value for PKG_CONFIG if they needed to.  As I type that, I'm thinking that the chance of needing this would be exceedingly remote, but...  Shrug.

Brice's reasons are mostly correct: the main reason I embedded it was because we have certified that ''this'' version of the pkg.m4 macros work with our software.  We didn't want to be dependent upon external pkg.m4's on random development machines.  For example, development hwloc instances sometimes get installed on quite esoteric machines with weird non-free OSs that don't necessarily have pkg-config installed.  

It just seemed the easiest route in navigating the compatibility quagmire, but we understand the disadvantages (e.g., not automatically getting new features/functionality) and accept the consequences thereof.

Make sense?"
55,1323309115,binki,"Replying to [comment:4 jsquyres]:
>  1. Why did you remove the ? on line 35?

When writing the patch and without that change, autoconf complained about the forbidden pattern `PKG_CONFIG` showing up in the output. But I can't reproduce that now and I don't remember how I caused that problem. New patch coming ;-).

>  1. If we're going to honor PKG_CONFIG, do you think that it should also be a precious variable (i.e., set via AC_ARG_VAR)?

Oh, I assumed that having `HWLOC_PKG_CONFIG` be special would cause the value of `PKG_CONFIG` to be saved into `HWLOC_PKG_CONFIG` which is precious. But that doesn't happen, so making `PKG_CONFIG` precious would be good.

> Brice's reasons are mostly correct: the main reason I embedded it was because we have certified that ''this'' version of the pkg.m4 macros work with our software.

I think that pkg.m4's API is stable enough ;-).

> It just seemed the easiest route in navigating the compatibility quagmire, but we understand the disadvantages (e.g., not automatically getting new features/functionality) and accept the consequences thereof.

Aren't you already using `make dist` to skirt that ""compatibility quagmire""? You even get pkg.m4 distributed with your tarball if you add `--install` to `aclocal`'s arguments. I hope that would be enough to allow someone on a given esoteric architecture the chance to fix a bug specific to that arch.

> Make sense?

I guess.
"
55,1323359694,jsquyres,"After sleeping on what I wrote last night, I am thinking it makes little sense to have HWLOC_PKG_CONFIG.  We never documented it, and as I mentioned in the above entry, I think the chance of ''needing'' a different value for $PKG_CONFIG for an embedded hwloc is so small that we just shouldn't do it.  It adds unnecessary complexity.

So I propose we return HWLOC_PKG_PROG_PKG_CONFIG to the following:

{{{
# HWLOC_PKG_PROG_PKG_CONFIG([MIN-VERSION])
# ----------------------------------
AC_DEFUN([HWLOC_PKG_PROG_PKG_CONFIG],
[m4_pattern_forbid([^_?PKG_[A-Z_]+$])
m4_pattern_allow([^PKG_CONFIG(_PATH)?$])
AC_ARG_VAR([PKG_CONFIG], [path to pkg-config utility])dnl

if test ""x$ac_cv_env_PKG_CONFIG_set"" != ""xset""; then
	AC_PATH_TOOL([PKG_CONFIG], [pkg-config])
fi
if test -n ""$PKG_CONFIG""; then
	HWLOC_pkg_min_version=m4_default([$1], [0.9.0])
	AC_MSG_CHECKING([pkg-config is at least version $HWLOC_pkg_min_version])
	if $PKG_CONFIG --atleast-pkgconfig-version $HWLOC_pkg_min_version; then
		AC_MSG_RESULT([yes])
	else
		AC_MSG_RESULT([no])
		PKG_CONFIG=""""
	fi
		
fi[]dnl
])# HWLOC_PKG_PROG_PKG_CONFIG
}}}

Or, expressed as a diff against the trunk:

{{{
#!patch
Index: config/hwloc_pkg.m4
===================================================================
--- config/hwloc_pkg.m4	(revision 3998)
+++ config/hwloc_pkg.m4	(working copy)
@@ -33,19 +33,20 @@
 # ----------------------------------
 AC_DEFUN([HWLOC_PKG_PROG_PKG_CONFIG],
 [m4_pattern_forbid([^_?PKG_[A-Z_]+$])
-m4_pattern_allow([^HWLOC_PKG_CONFIG(_PATH)?$])
-AC_ARG_VAR([HWLOC_PKG_CONFIG], [path to pkg-config utility])dnl
-if test ""x$ac_cv_env_HWLOC_PKG_CONFIG_set"" != ""xset""; then
-	AC_PATH_TOOL([HWLOC_PKG_CONFIG], [pkg-config])
+m4_pattern_allow([^PKG_CONFIG(_PATH)?$])
+AC_ARG_VAR([PKG_CONFIG], [path to pkg-config utility])dnl
+
+if test ""x$ac_cv_env_PKG_CONFIG_set"" != ""xset""; then
+	AC_PATH_TOOL([PKG_CONFIG], [pkg-config])
 fi
-if test -n ""$HWLOC_PKG_CONFIG""; then
+if test -n ""$PKG_CONFIG""; then
 	HWLOC_pkg_min_version=m4_default([$1], [0.9.0])
 	AC_MSG_CHECKING([pkg-config is at least version $HWLOC_pkg_min_version])
-	if $HWLOC_PKG_CONFIG --atleast-pkgconfig-version $HWLOC_pkg_min_version; then
+	if $PKG_CONFIG --atleast-pkgconfig-version $HWLOC_pkg_min_version; then
 		AC_MSG_RESULT([yes])
 	else
 		AC_MSG_RESULT([no])
-		HWLOC_PKG_CONFIG=""""
+		PKG_CONFIG=""""
 	fi
 		
 fi[]dnl
}}}"
55,1323361139,bgoglin,"Ack to Jeff's idea. The patch looks good, but I am not m4-familiar enough to be sure I didn't miss a bug.
"
55,1323368702,binki,Look good to me.
55,1323371968,jsquyres,"(In [4022]) There's no need for $HWLOC_PKG_CONFIG -- revert
HWLOC_PKG_PROG_PKG_CONFIG to look at $PKG_CONFIG so that hwloc's
configure script (in both the embedding and standalone cases) is not
different than the rest of the world.. and don't violate the Law of
Least Astonishment.

Thanks to Nathan Phillip Brink for raising the issue.

Fixes #55.
"
56,1323772273,sthibaul,"(which is due to printf(""%f"") of course)"
56,1327646641,bgoglin,"Is there any way to solve this without rewriting our own ignoring-locale printf(""%f"") ? Google seems to say that we should either split the number into what's before and after the dot and print them separately, or use printf(""%f"") and replace the localized-separator (returned by localeconv) with a dot."
56,1327658628,sthibaul,"I've checked again, there is actually uselocale() which permits to change the current thread's locale, which should be just fine to call before printf (and restore after).
"
56,1327671089,bgoglin,"(In [4208]) Use {new,use,free}locale() to temporarily switch to the C locale while importing/exporting XML

Unfortunately, these functions are POSIX 2008 only, so they won't work
on non recent distros. That's why we keep all LANG/LC_ALL changes in
most test scripts.

Note that this only applies to XML import/export. Other exports
(lstopo output, hwloc-distances, ...) still use localized
numbers. Environment variables for overriding distances are still
localized as well. We'll need to clarify or update those as well.

Fixes #56"
57,1323796651,jsquyres,"Mmm... I have a dim recollection that we discussed the ""inline"" thing before...

Does anyone remember why we ended up with ""!__inline"" instead of using AC_C_INLINE and ""inline""?"
57,1323797637,sthibaul,"This is because it can't work for installed headers: we can't know which compiler will be used by applications, so we have to do detection at compile-time.
"
57,1323797650,sthibaul,"(In [4043]) backport r4042 from trunk: Fix inline keyword for solaris cc, fixes #57"
58,1323797444,sthibaul,"Ah, I guess it's because we pass this function as a parameter, and the
callee can't know whether it's an internal or external function. Could
you try to prepend HWLOC_DECLSPEC to the declaration in
include/private/private.h?
"
58,1323873762,fx,"I think the fundamental problem is the autoconf test is broken.  With          
the attached patch, I can pass make check with both cc and gcc with the        
subversion trunk now.  I didn't check why the grep was failing in the          
gcc case, but turning warnings into errors seems more robust.  (Sorry I        
should have tried make check yesterday for the inline change.)                 
                                                                               
The Sun cc test still seems wrong because it accepts -xldscope=hidden          
but barfs on `__attribute__`.  I think this version is too old for that,       
but I don't know when it came in.  Relevant doc at                             
http://docs.oracle.com/cd/E18659_01/html/821-1384/gjzke.html                   
http://docs.oracle.com/cd/E18659_01/html/821-1384/bjabp.html.                  
"
58,1324234729,bgoglin,"How bad is this bug? Last time I tried Solaris, hwloc worked fine. How often are things broken? Should we delay 1.3.1 because of this? Or commit the above patches as a quick fix? I am not sure how OK they are."
58,1327193860,sthibaul,(In [4188]) Be even more conservative with enabling visibility. Fixes #58. Thanks fx for the patch
58,1327193994,sthibaul,(In [4189]) backport r4188 from trunk: Be even more conservative with enabling visibility. Fixes #58. Thanks fx for the patch
58,1327193996,sthibaul,(In [4190]) backport r4188 from trunk: Be even more conservative with enabling visibility. Fixes #58. Thanks fx for the patch
59,1323797161,jsquyres,"Agreed.  I'm on a conf call right now, but I can commit this in a bit (and check v1.3 as well).

Thanks for the patch!"
59,1323797900,sthibaul,"(In [4045]) backport 4044 from trunk: Fix using HWLOC_HAVE_ATTRIBUTE_*, which are always defined, to 0 or 1, thanks fx for the patch! Fixes #59"
60,1324154622,sthibaul,"> (or a topology flag saying that it replaces total memory).

I'm strongly against such hack when it can be avoided :)

>  Would need a new field in the memory structure

This is way preferrable.
"
61,1324104998,bgoglin,"Actually, we can't. set_mempolicy() only works on the calling thread. AFAIK there's nothing for other threads or processes."
62,1326980794,bgoglin,"All this buggy information is reported by the Linux kernel, hwloc cannot do much about it. Can you try with a more recent kernel that hopefully has proper Bulldozer processor support ?
"
62,1326981054,DooMMasteR,The Kernel was 3.2 so it is more or less bleeding edge build about 1 week ago from the git repo
62,1326981737,bgoglin,"Sigh. I thought the AMD guys fixed that a while ago. You should open a kernel bug report about this.

1) /sys/devices/system/cpu/cpu*/cache/index2/shared_cpu_list contains a single processor number, there should be two of them there (both cores of the module)
2) I think the L1 instruction part is shared among the entire dual-core module as well, so same problem with /sys/devices/system/cpu/cpu*/cache/index1/shared_cpu_list
2) if the L1 data size is 64kB per core, then /sys/devices/system/cpu/cpu*/cache/index0/size should report 64KB instead of 16KB

Please put a link to the kernel bugzilla ticket here so that we can follow it.
"
62,1326981959,sthibaul,"The latest git code indeed still has

“This makes some assumptions about the machine: L2 not shared, no SMT etc. that is currently true on AMD CPUs.”

which is not true any more. I have googled a bit and searched on support.amd.com, they don't seem to have published newer cpuid documentation."
62,1326982213,DooMMasteR,"ahh ok, so should I still post a Kernelbug? or will you?

as long as this has no real effect on scheduling and other stuff it is ok, but assumed that it is we should probably report the issue and not hope for AMD to publish the needed data.

EDIT: https://bugzilla.kernel.org/show_bug.cgi?id=42607"
62,1326989463,sthibaul,"Since you have the machine to test, it's probably better that you do it."
62,1327514788,DooMMasteR,the bug has been closed 
62,1327521211,bgoglin,"which bug are you talking about?
https://bugzilla.kernel.org/show_bug.cgi?id=42607 is still ""NEW"""
62,1327534289,DooMMasteR,"oh I got a mail that it was changed to closed

so wait……"
62,1331326121,bgoglin,"Good news, this is fixed in Linux 3.3 (rc6) !
"
63,1328546758,fx,I should have said that's with the hwloc-1.4.1a1r4268 tarball.
63,1328568393,bgoglin,"The va_start warnings are cases where we have variable number of arguments but we don't use any of them. Nothing bad, mostly debugging functions printing nothing by default.

The ""type cast required"" warning come from
  condition ? """" : const char *
pgcc wants us to cast """" into const char * as well.

I'll see tomorrow morning if I am not too lazy."
63,1328602434,bgoglin,"(In [4272]) 
Fix some PGI compiler warnings about string casts in a?b:c

pgcc 11.9 is ok now.
pgcc 10.9 still has some warnings about va_start() not being used but it doesn't matter.

Thanks to Dave Love for the report.

Fixes #63

"
63,1328603018,bgoglin,"By the way, I don't plan to backport this in v1.4 (neither icc fixes [4273]), it's not worth it."
64,1329925289,bgoglin,"Fixed in r4287 (on v1.3 branch, later forward-ported to v1.4 and trunk).
-qhalt=e was only added to CFLAGS during the ""dangerous"" config checks.
"
65,1330853105,bgoglin,"Unless I am missing something, your patch just disables the huge ""unsupported"" configure warning, but the lstopo output shouldn't be any better than before, right?

I'd be happy to mark NetBSD as supported but I'd rather have the following:
* add a src/topology-netbsd.c file that defines a look_netbsd() (just copy topology-freebsd.c and remove useless things)
* update hwloc_discover() in src/topology.c to call look_netbsd()

It will provide better x86 detection thanks to cpuid.

Also, do you know if/how binding is possible on NetBSD ?

Thanks!
"
65,1330883175,sthibaul,"AFAIK, there is no userland binding support on netbsd. So the x86
detection is not really safe since it can't know how caches are shared.
I'd rather just keep the current state (with fat warning) than
providing unsafe support or the same support as the ""unsupported""
configuration.
"
65,1331136388,bgoglin,I am marking this as wontfix then. Thanks anyway Aleksej.
